year,broodline,district,subdist,strmnmb,Sum_P_AUC,Sum_C_AUC,pink_strm_life,chum_strm_life
1994,Even,225,30,510,38895,500,9.6,12.6
1994,Even,225,30,511,24900,0,14.7,12.6
1994,Even,226,20,601,20965,0,11.9,12.6
1994,Even,226,20,603,89466,5250,14.2,12.6
1994,Even,226,20,604,56740,1600,13.7,12.6
1994,Even,226,20,608,382925,0,21.5,12.6
1994,Even,226,20,613,400175,11740,21.5,12.6
1994,Even,226,20,621,86935,0,14.7,12.6
1994,Even,226,20,630,432925,0,21.5,12.6
1994,Even,226,20,632,48264,0,11.9,12.6
1994,Even,226,20,633,71137.5,0,14.7,12.6
1994,Even,226,20,636,27500,0,9,12.6
1994,Even,226,50,653,67367.5,0,13.7,12.6
1994,Even,226,40,655,77200,0,9.6,12.6
1994,Even,226,40,656,84810,0,14.7,12.6
1994,Even,226,40,663,1497.5,0,14.7,12.6
1994,Even,226,40,666,17677.5,0,13.7,12.6
1994,Even,226,40,673,14575,0,9,12.6
1994,Even,226,40,676,19675,0,9.6,12.6
1994,Even,226,30,681,23225,0,9,12.6
1994,Even,226,30,682,185150,0,9,12.6
1994,Even,226,10,692,13805,0,9,12.6
1994,Even,227,10,702,5961,0,14.2,12.6
1994,Even,227,10,703,4246.1,0,14.2,12.6
1994,Even,227,10,707,49432.5,0,21.5,12.6
1994,Even,227,10,710,12237.25,0,21.5,12.6
1994,Even,227,10,711,106332.5,0,21.5,12.6
1994,Even,227,10,717,28150,0,21.5,12.6
1994,Even,227,10,718,8561.25,0,21.5,12.6
1994,Even,227,10,719,10217.5,0,21.5,12.6
1994,Even,227,10,739,97110,0,21.5,12.6
1994,Even,227,10,740,17500,0,21.5,12.6
1994,Even,227,10,741,115268.75,0,21.5,12.6
1994,Even,227,20,744,11580,0,21.5,12.6
1994,Even,227,20,747,140521.25,0,21.5,12.6
1994,Even,227,20,748,4670.75,0,21.5,12.6
1994,Even,227,20,749,17847.5,0,21.5,12.6
1994,Even,227,20,752,14861.5,0,13.7,12.6
1994,Even,227,20,758,33073.5,0,14.2,12.6
1994,Even,227,20,759,26925,0,14.7,12.6
1994,Even,227,20,775,1661,0,13.7,12.6
1994,Even,227,20,788,4675,0,21.5,12.6
1994,Even,228,60,806,5370,0,21.5,12.6
1994,Even,228,60,810,100350,0,21.5,12.6
1994,Even,228,60,812,247850,4300,21.5,12.6
1994,Even,228,60,815,714662.5,35220,21.5,12.6
1994,Even,228,50,817,36675,0,21.5,12.6
1994,Even,228,50,818,91457.5,0,21.5,12.6
1994,Even,228,50,821,116587.5,8374,21.5,12.6
1994,Even,228,40,827,56650,0,21.5,12.6
1994,Even,228,40,828,170350,3872,21.5,12.6
1994,Even,228,40,831,82025,0,21.5,12.6
1994,Even,228,20,835,166778.75,0,21.5,12.6
1994,Even,228,20,837,6537.5,0,21.5,12.6
1994,Even,228,30,844,269337.5,0,21.5,12.6
1994,Even,228,30,847,167350,0,21.5,12.6
1994,Even,228,30,850,82825,0,21.5,12.6
1994,Even,228,30,857,29095,0,14.2,12.6
1994,Even,228,30,861,155550,0,21.5,12.6
1994,Even,229,10,242,23500,0,21.5,12.6
1994,Even,229,10,244,225,0,21.5,12.6
1995,Odd,221,10,2,66627.5,1707.5,15.6,12.6
1995,Odd,221,10,11,140600,0,11.7,12.6
1995,Odd,221,20,20,62150,0,11.8,12.6
1995,Odd,221,20,23,184175,62650,16,12.6
1995,Odd,221,20,35,561925,45568,16,12.6
1995,Odd,221,20,36,1502300,89230,16,12.6
1995,Odd,221,30,46,334655,25493.6,16,12.6
1995,Odd,221,30,48,325795,264274,16,12.6
1995,Odd,221,30,51,397825,192073,16,12.6
1995,Odd,221,30,52,345545,67425,16,12.6
1995,Odd,221,30,56,134455,0,16,12.6
1995,Odd,221,40,76,339437.5,0,16,12.6
1995,Odd,221,40,80,183300,4000,16,12.6
1995,Odd,221,40,85,28869,85,16,12.6
1995,Odd,221,40,86,38968,7462.5,16,12.6
1995,Odd,221,40,87,57022.5,58973.9,16,12.6
1995,Odd,221,40,88,13575,0,11.7,12.6
1995,Odd,221,40,89,266200,35395,16,12.6
1995,Odd,221,40,92,21495,0,6.8,12.6
1995,Odd,221,40,99,129820,8750,10.2,12.6
1995,Odd,221,50,115,93475,34450,11.7,12.6
1995,Odd,221,50,116,230472.5,133500,11.7,12.6
1995,Odd,221,50,117,200325,79075,16,12.6
1995,Odd,221,50,123,65732.5,45,16,12.6
1995,Odd,221,50,127,142750,29596,16,12.6
1995,Odd,221,50,129,24827.5,1617.5,16,12.6
1995,Odd,221,50,152,60267.5,10330,11.7,12.6
1995,Odd,221,50,153,159035,63483,16,12.6
1995,Odd,222,10,214,162750,90312.5,16,12.6
1995,Odd,222,10,216,146275,39450,16,12.6
1995,Odd,222,10,217,78750,16750,9.7,12.6
1995,Odd,222,10,218,26475,0,16,12.6
1995,Odd,222,20,224,82375,0,16,12.6
1995,Odd,222,20,229,50250,13175,16,12.6
1995,Odd,222,20,233,3422.5,0,11.7,12.6
1995,Odd,222,20,234,308950,277508.1,16,12.6
1995,Odd,222,20,257,1250,1030,16,12.6
1995,Odd,222,20,258,41270,16213.5,16,12.6
1995,Odd,222,20,263,14550,3437.5,11.7,12.6
1995,Odd,222,20,264,41230,7960.6,16,12.6
1995,Odd,222,30,273,34690,1520,10.2,12.6
1995,Odd,222,30,276,16715,3972.5,11.8,12.6
1995,Odd,222,30,277,3097.5,0,11.8,12.6
1995,Odd,222,30,279,40810,7780,6.8,12.6
1995,Odd,222,30,282,14110,4425,16,12.6
1995,Odd,222,30,289,99768,0,11.7,12.6
1995,Odd,222,20,12565,1392,371.5,16,12.6
1995,Odd,223,30,300,48.5,0,9.7,12.6
1995,Odd,223,20,303,3524.55,0,9.7,12.6
1995,Odd,223,30,322,697950,145030,16,12.6
1995,Odd,223,10,421,13195,17003.6,16,12.6
1995,Odd,223,10,424,810,65,16,12.6
1995,Odd,223,10,425,4302.5,3800,16,12.6
1995,Odd,223,10,430,24430,8288.5,16,12.6
1995,Odd,223,10,432,42385,18065,16,12.6
1995,Odd,224,10,450,7987.5,9135,11.8,12.6
1995,Odd,224,10,451,8400,970,11.8,12.6
1995,Odd,224,10,454,31585,38686,16,12.6
1995,Odd,224,10,455,21510,12200,11.8,12.6
1995,Odd,224,10,458,65350,10362.5,16,12.6
1995,Odd,224,10,461,12763,0,10.2,12.6
1995,Odd,224,10,469,15617,0,11.8,12.6
1995,Odd,224,30,476,93050,0,16,12.6
1995,Odd,224,30,479,13208,0,11.7,12.6
1995,Odd,224,40,480,101520,5460,11.7,12.6
1995,Odd,224,40,484,27885,525,6.8,12.6
1995,Odd,224,40,485,230810,4456,11.8,12.6
1995,Odd,224,40,495,25099,1056,11.8,12.6
1995,Odd,224,40,498,16542.5,0,11.8,12.6
1995,Odd,225,20,504,2970,0,6.8,12.6
1995,Odd,225,30,506,18305,0,6.8,12.6
1995,Odd,225,30,507,9151,0,10.2,12.6
1995,Odd,225,30,508,11605,0,6.8,12.6
1995,Odd,225,30,510,12705,0,6.8,12.6
1995,Odd,225,30,511,16255,0,11.7,12.6
1995,Odd,226,20,601,27750,0,9.7,12.6
1995,Odd,226,20,603,53900,1180,10.2,12.6
1995,Odd,226,20,604,61545,1770,11.8,12.6
1995,Odd,226,20,608,431790,8000,15.6,12.6
1995,Odd,226,20,613,115860,8000,15.6,12.6
1995,Odd,226,20,621,39960,0,11.7,12.6
1995,Odd,226,20,630,156750,0,16,12.6
1995,Odd,226,20,632,19430,0,9.7,12.6
1995,Odd,226,20,633,14205,0,11.7,12.6
1995,Odd,226,20,636,5660,0,11.7,12.6
1995,Odd,226,50,653,43973,0,11.8,12.6
1995,Odd,226,40,655,26650,0,6.8,12.6
1995,Odd,226,40,656,28275,0,11.7,12.6
1995,Odd,226,40,663,1177,0,11.8,12.6
1995,Odd,226,40,666,30750,0,11.8,12.6
1995,Odd,226,40,673,101350,0,11.7,12.6
1995,Odd,226,40,676,26190,0,6.8,12.6
1995,Odd,226,30,681,35072.5,0,6.8,12.6
1995,Odd,226,30,682,82937.5,0,11.7,12.6
1995,Odd,226,10,692,58394,2200,6.8,12.6
1995,Odd,227,10,702,6917.5,0,10.2,12.6
1995,Odd,227,10,703,6636.6,0,10.2,12.6
1995,Odd,227,10,707,106630,0,15.6,12.6
1995,Odd,227,10,710,66280,0,15.6,12.6
1995,Odd,227,10,711,366675,0,15.6,12.6
1995,Odd,227,10,717,47790,0,15.6,12.6
1995,Odd,227,10,718,49728,0,15.6,12.6
1995,Odd,227,10,719,41835,0,15.6,12.6
1995,Odd,227,10,739,655512.5,0,16,12.6
1995,Odd,227,10,740,119900,0,16,12.6
1995,Odd,227,10,741,249950,12700,15.6,12.6
1995,Odd,227,20,744,48330,0,15.6,12.6
1995,Odd,227,20,747,320920,0,15.6,12.6
1995,Odd,227,20,748,13882,0,15.6,12.6
1995,Odd,227,20,749,107100,0,15.6,12.6
1995,Odd,227,20,752,36530,0,11.8,12.6
1995,Odd,227,20,758,26465,0,10.2,12.6
1995,Odd,227,20,759,100900,0,11.7,12.6
1995,Odd,227,20,775,23600,0,11.8,12.6
1995,Odd,227,20,788,132550,0,15.6,12.6
1995,Odd,228,60,806,24430,0,15.6,12.6
1995,Odd,228,60,810,65150,2750,15.6,12.6
1995,Odd,228,60,812,648850,84500,15.6,12.6
1995,Odd,228,60,815,864560,184400,15.6,12.6
1995,Odd,228,50,817,224020,0,15.6,12.6
1995,Odd,228,50,818,254418,0,15.6,12.6
1995,Odd,228,50,821,119024,27645,15.6,12.6
1995,Odd,228,40,827,77965,0,15.6,12.6
1995,Odd,228,40,828,383935,20960,15.6,12.6
1995,Odd,228,40,831,124531,0,15.6,12.6
1995,Odd,228,20,835,569305,0,15.6,12.6
1995,Odd,228,20,837,54664,0,15.6,12.6
1995,Odd,228,30,844,167773,0,15.6,12.6
1995,Odd,228,30,847,123736.5,0,15.6,12.6
1995,Odd,228,30,850,73310,0,15.6,12.6
1995,Odd,228,30,857,52975,0,10.2,12.6
1995,Odd,228,30,861,228850,0,15.6,12.6
1995,Odd,229,10,242,3580,0,16,12.6
1995,Odd,229,10,244,875,0,16,12.6
1996,Even,221,10,2,177900,57430,21.5,12.6
1996,Even,221,10,11,96550,0,14.7,12.6
1996,Even,221,20,20,15450,0,13.7,12.6
1996,Even,221,20,23,48400,13509,21.5,12.6
1996,Even,221,20,35,855650,143410,21.5,12.6
1996,Even,221,20,36,1597687.5,717187.5,21.5,12.6
1996,Even,221,30,46,279550,8450,21.5,12.6
1996,Even,221,30,48,797525,277835,21.5,12.6
1996,Even,221,30,51,543250,225335,21.5,12.6
1996,Even,221,30,52,341250,45915,21.5,12.6
1996,Even,221,30,56,202347.5,0,21.5,12.6
1996,Even,221,40,76,152840,0,21.5,12.6
1996,Even,221,40,80,209800,10605,21.5,12.6
1996,Even,221,40,85,40000,0,21.5,12.6
1996,Even,221,40,86,225575,49630,21.5,12.6
1996,Even,221,40,87,161050,10055,21.5,12.6
1996,Even,221,40,88,26160,0,14.7,12.6
1996,Even,221,40,89,324800,51880,21.5,12.6
1996,Even,221,40,92,21150,0,9.6,12.6
1996,Even,221,40,99,176625,10720,14.2,12.6
1996,Even,221,50,115,260250,363.6,14.7,12.6
1996,Even,221,50,116,1178350,369050,14.7,12.6
1996,Even,221,50,117,197812.5,99870,21.5,12.6
1996,Even,221,50,123,65105,3030,21.5,12.6
1996,Even,221,50,127,204025,60502.5,21.5,12.6
1996,Even,221,50,129,116750,11300,21.5,12.6
1996,Even,221,50,152,102195,29840,14.7,12.6
1996,Even,221,50,153,382575,102103,21.5,12.6
1996,Even,222,10,214,296650,135320,21.5,12.6
1996,Even,222,10,216,374600,33305,21.5,12.6
1996,Even,222,10,217,111530,23137,11.9,12.6
1996,Even,222,10,218,58300,0,21.5,12.6
1996,Even,222,20,224,45860,0,21.5,12.6
1996,Even,222,20,229,100300,34100,21.5,12.6
1996,Even,222,20,233,59640,14125,14.7,12.6
1996,Even,222,20,234,498315,395438.5,21.5,12.6
1996,Even,222,20,257,22570,8114,21.5,12.6
1996,Even,222,20,258,302850,114450,21.5,12.6
1996,Even,222,20,263,42325,0,14.7,12.6
1996,Even,222,20,264,476250,79570,21.5,12.6
1996,Even,222,30,273,55410,8110,14.2,12.6
1996,Even,222,30,276,90555,20490,13.7,12.6
1996,Even,222,30,277,1995,0,13.7,12.6
1996,Even,222,30,279,96420,23300,9.6,12.6
1996,Even,222,30,282,164650,23855,21.5,12.6
1996,Even,222,30,289,25035,0,14.7,12.6
1996,Even,222,20,12565,10410,11050,21.5,12.6
1996,Even,223,30,300,0,0,14.7,12.6
1996,Even,223,20,303,37165,900,11.9,12.6
1996,Even,223,30,322,588200,111370,21.5,12.6
1996,Even,223,10,421,158175,32327.5,21.5,12.6
1996,Even,223,10,424,16175,6524,21.5,12.6
1996,Even,223,10,425,67325,17700,21.5,12.6
1996,Even,223,10,430,122730,44607.5,13.7,12.6
1996,Even,223,10,432,270037.5,123025,21.5,12.6
1996,Even,224,10,450,19765,31340,13.7,12.6
1996,Even,224,10,451,13800,7153,13.7,12.6
1996,Even,224,10,454,91025,145100,21.5,12.6
1996,Even,224,10,455,97462.5,33960,13.7,12.6
1996,Even,224,10,458,246675,71830,21.5,12.6
1996,Even,224,10,461,25618,1506,14.2,12.6
1996,Even,224,10,469,34805,0,13.7,12.6
1996,Even,224,30,476,113425,4500,21.5,12.6
1996,Even,224,30,479,13025,3318,9,12.6
1996,Even,224,40,480,94325,37870,9,12.6
1996,Even,224,40,484,63860,7075,9.6,12.6
1996,Even,224,40,485,250050,66250,13.7,12.6
1996,Even,224,40,495,44535,6400,13.7,12.6
1996,Even,224,40,498,23600,1300,13.7,12.6
1996,Even,225,20,504,342.5,0,13.7,12.6
1996,Even,225,30,506,8120,0,9.6,12.6
1996,Even,225,30,507,780,0,14.2,12.6
1996,Even,225,30,508,960,0,9.6,12.6
1996,Even,225,30,510,8830,0,9.6,12.6
1996,Even,225,30,511,3850,0,14.7,12.6
1996,Even,226,20,601,19250,0,11.9,12.6
1996,Even,226,20,603,36575,0,14.2,12.6
1996,Even,226,20,604,16070,0,13.7,12.6
1996,Even,226,20,608,101800,0,21.5,12.6
1996,Even,226,20,613,78125,14067,21.5,12.6
1996,Even,226,20,621,13522.5,0,14.7,12.6
1996,Even,226,20,630,151500,11370,21.5,12.6
1996,Even,226,20,632,30650,0,11.9,12.6
1996,Even,226,20,633,63367.5,0,14.7,12.6
1996,Even,226,20,636,6750,0,9,12.6
1996,Even,226,50,653,89417.5,3558,13.7,12.6
1996,Even,226,40,655,56550,0,9.6,12.6
1996,Even,226,40,656,48510,0,14.7,12.6
1996,Even,226,40,663,6735,0,14.7,12.6
1996,Even,226,40,666,13655,0,13.7,12.6
1996,Even,226,40,673,13725,0,9,12.6
1996,Even,226,40,676,8970,0,9.6,12.6
1996,Even,226,30,681,10875,0,9,12.6
1996,Even,226,30,682,89100,0,9,12.6
1996,Even,226,10,692,27875,0,9,12.6
1996,Even,227,10,702,1525,0,14.2,12.6
1996,Even,227,10,703,6290,0,14.2,12.6
1996,Even,227,10,707,38575,4200,21.5,12.6
1996,Even,227,10,710,13750,0,21.5,12.6
1996,Even,227,10,711,31612.5,0,21.5,12.6
1996,Even,227,10,717,9681.25,0,21.5,12.6
1996,Even,227,10,718,5850,0,21.5,12.6
1996,Even,227,10,719,1995,0,21.5,12.6
1996,Even,227,10,739,201287.5,4600,21.5,12.6
1996,Even,227,10,740,59425,1380,21.5,12.6
1996,Even,227,10,741,270375,25300,21.5,12.6
1996,Even,227,20,744,27975,5750,21.5,12.6
1996,Even,227,20,747,311362.5,18165,21.5,12.6
1996,Even,227,20,748,21425,0,21.5,12.6
1996,Even,227,20,749,39175,0,21.5,12.6
1996,Even,227,20,752,30325,0,13.7,12.6
1996,Even,227,20,758,9495,0,14.2,12.6
1996,Even,227,20,759,87770,0,14.7,12.6
1996,Even,227,20,775,5335,0,13.7,12.6
1996,Even,227,20,788,16225,0,21.5,12.6
1996,Even,228,60,806,2075,3150,21.5,12.6
1996,Even,228,60,810,36575,34140,21.5,12.6
1996,Even,228,60,812,332150,59390,21.5,12.6
1996,Even,228,60,815,502250,220910,21.5,12.6
1996,Even,228,50,817,29725,0,21.5,12.6
1996,Even,228,50,818,61925,5880,21.5,12.6
1996,Even,228,50,821,60875,29270,21.5,12.6
1996,Even,228,40,827,36550,2830,21.5,12.6
1996,Even,228,40,828,204475,44582,21.5,12.6
1996,Even,228,40,831,90325,21600,21.5,12.6
1996,Even,228,20,835,145450,10275,21.5,12.6
1996,Even,228,20,837,48687.5,98,21.5,12.6
1996,Even,228,30,844,283150,1960,21.5,12.6
1996,Even,228,30,847,218900,31500,21.5,12.6
1996,Even,228,30,850,63500,0,21.5,12.6
1996,Even,228,30,857,116700,0,14.2,12.6
1996,Even,228,30,861,219400,245,21.5,12.6
1996,Even,229,10,242,11500,0,21.5,12.6
1996,Even,229,10,244,0,0,21.5,12.6
1997,Odd,221,10,2,48240,75195,15.6,12.6
1997,Odd,221,10,11,118225,1400,11.7,12.6
1997,Odd,221,20,20,21568,0,11.8,12.6
1997,Odd,221,20,23,35800,25250,16,12.6
1997,Odd,221,20,35,785700,20050,16,12.6
1997,Odd,221,20,36,1253750,491651,16,12.6
1997,Odd,221,30,46,333660,39450,16,12.6
1997,Odd,221,30,48,297330,160465,16,12.6
1997,Odd,221,30,51,264400,141375,16,12.6
1997,Odd,221,30,52,202650,35775,16,12.6
1997,Odd,221,30,56,141050,3750,16,12.6
1997,Odd,221,40,76,200430,2560,16,12.6
1997,Odd,221,40,80,192105,9565,16,12.6
1997,Odd,221,40,85,44350,630,16,12.6
1997,Odd,221,40,86,14780,26010,16,12.6
1997,Odd,221,40,87,6450,39150,16,12.6
1997,Odd,221,40,88,13792.5,0,11.7,12.6
1997,Odd,221,40,89,216350,20805,16,12.6
1997,Odd,221,40,92,12250,0,6.8,12.6
1997,Odd,221,40,99,110230,34530,10.2,12.6
1997,Odd,221,50,115,73150,1290,11.7,12.6
1997,Odd,221,50,116,185435,55015,11.7,12.6
1997,Odd,221,50,117,86225,70320,16,12.6
1997,Odd,221,50,123,22145,0,16,12.6
1997,Odd,221,50,127,49450,20640,16,12.6
1997,Odd,221,50,129,18920,3550,16,12.6
1997,Odd,221,50,152,12472.5,47575,11.7,12.6
1997,Odd,221,50,153,161900,40805,16,12.6
1997,Odd,222,10,214,16250,77307.5,16,12.6
1997,Odd,222,10,216,71835,15970,16,12.6
1997,Odd,222,10,217,32825,2850,9.7,12.6
1997,Odd,222,10,218,15900,135,16,12.6
1997,Odd,222,20,224,28900,0,16,12.6
1997,Odd,222,20,229,35250,1055,16,12.6
1997,Odd,222,20,233,4450,0,11.7,12.6
1997,Odd,222,20,234,84550,154863,16,12.6
1997,Odd,222,20,257,2980,3130,16,12.6
1997,Odd,222,20,258,214700,23945,16,12.6
1997,Odd,222,20,263,10500,14330,11.7,12.6
1997,Odd,222,20,264,103325,14860,16,12.6
1997,Odd,222,30,273,4940,2140,10.2,12.6
1997,Odd,222,30,276,21075,1055,11.8,12.6
1997,Odd,222,30,277,459,105,11.8,12.6
1997,Odd,222,30,279,3210,2430,6.8,12.6
1997,Odd,222,30,282,11600,2000,16,12.6
1997,Odd,222,30,289,58150,400,11.7,12.6
1997,Odd,222,20,12565,18400,100,16,12.6
1997,Odd,223,30,300,1260,0,9.7,12.6
1997,Odd,223,20,303,3035,0,9.7,12.6
1997,Odd,223,30,322,557925,39050,16,12.6
1997,Odd,223,10,421,34925,2437.5,16,12.6
1997,Odd,223,10,424,925,0,16,12.6
1997,Odd,223,10,425,1735,1013,16,12.6
1997,Odd,223,10,430,36640,2005,16,12.6
1997,Odd,223,10,432,134750,3653,16,12.6
1997,Odd,224,10,450,870,7658,11.8,12.6
1997,Odd,224,10,451,1855,1195,11.8,12.6
1997,Odd,224,10,454,15075,23960,16,12.6
1997,Odd,224,10,455,15190,36812.5,11.8,12.6
1997,Odd,224,10,458,11500,13107.5,16,12.6
1997,Odd,224,10,461,7885,0,10.2,12.6
1997,Odd,224,10,469,10102.5,0,11.8,12.6
1997,Odd,224,30,476,513850,12300,16,12.6
1997,Odd,224,30,479,7810,950,11.7,12.6
1997,Odd,224,40,480,23910,2775,11.7,12.6
1997,Odd,224,40,484,10450,1550,6.8,12.6
1997,Odd,224,40,485,80150,31960,11.8,12.6
1997,Odd,224,40,495,13465,4430,11.8,12.6
1997,Odd,224,40,498,10350,225,11.8,12.6
1997,Odd,225,20,504,0,0,6.8,12.6
1997,Odd,225,30,506,1330,0,6.8,12.6
1997,Odd,225,30,507,1670,0,10.2,12.6
1997,Odd,225,30,508,1330,0,6.8,12.6
1997,Odd,225,30,510,2024,0,6.8,12.6
1997,Odd,225,30,511,0,0,11.7,12.6
1997,Odd,226,20,601,4595,0,9.7,12.6
1997,Odd,226,20,603,26300,650,10.2,12.6
1997,Odd,226,20,604,14890,0,11.8,12.6
1997,Odd,226,20,608,331120,0,15.6,12.6
1997,Odd,226,20,613,126920,9310,15.6,12.6
1997,Odd,226,20,621,44480,0,11.7,12.6
1997,Odd,226,20,630,164700,0,16,12.6
1997,Odd,226,20,632,13560,0,9.7,12.6
1997,Odd,226,20,633,16750,0,11.7,12.6
1997,Odd,226,20,636,12590,0,11.7,12.6
1997,Odd,226,50,653,125380,0,11.8,12.6
1997,Odd,226,40,655,21200,0,6.8,12.6
1997,Odd,226,40,656,43250,0,11.7,12.6
1997,Odd,226,40,663,4535,0,11.8,12.6
1997,Odd,226,40,666,15830,0,11.8,12.6
1997,Odd,226,40,673,76375,0,11.7,12.6
1997,Odd,226,40,676,44860,0,6.8,12.6
1997,Odd,226,30,681,21175,0,6.8,12.6
1997,Odd,226,30,682,62735,0,11.7,12.6
1997,Odd,226,10,692,3200,0,6.8,12.6
1997,Odd,227,10,702,28485,0,10.2,12.6
1997,Odd,227,10,703,5705,0,10.2,12.6
1997,Odd,227,10,707,215354,10500,15.6,12.6
1997,Odd,227,10,710,53490,5250,15.6,12.6
1997,Odd,227,10,711,382420,0,15.6,12.6
1997,Odd,227,10,717,111100,0,15.6,12.6
1997,Odd,227,10,718,56157.6,0,15.6,12.6
1997,Odd,227,10,719,70830,0,15.6,12.6
1997,Odd,227,10,739,388500,0,16,12.6
1997,Odd,227,10,740,132500,0,16,12.6
1997,Odd,227,10,741,244560,15750,15.6,12.6
1997,Odd,227,20,744,40790,0,15.6,12.6
1997,Odd,227,20,747,260870,13825,15.6,12.6
1997,Odd,227,20,748,22785,0,15.6,12.6
1997,Odd,227,20,749,57170,0,15.6,12.6
1997,Odd,227,20,752,44820,0,11.8,12.6
1997,Odd,227,20,758,20225,0,10.2,12.6
1997,Odd,227,20,759,162500,0,11.7,12.6
1997,Odd,227,20,775,31150,0,11.8,12.6
1997,Odd,227,20,788,48380,0,15.6,12.6
1997,Odd,228,60,806,6840,0,15.6,12.6
1997,Odd,228,60,810,228000,0,15.6,12.6
1997,Odd,228,60,812,668700,23220,15.6,12.6
1997,Odd,228,60,815,1549200,289000,15.6,12.6
1997,Odd,228,50,817,294840,19550,15.6,12.6
1997,Odd,228,50,818,388380,21100,15.6,12.6
1997,Odd,228,50,821,14040,60500,15.6,12.6
1997,Odd,228,40,827,47040,0,15.6,12.6
1997,Odd,228,40,828,557820,64500,15.6,12.6
1997,Odd,228,40,831,437850,31000,15.6,12.6
1997,Odd,228,20,835,659400,108000,15.6,12.6
1997,Odd,228,20,837,52860,1800,15.6,12.6
1997,Odd,228,30,844,375420,0,15.6,12.6
1997,Odd,228,30,847,849000,0,15.6,12.6
1997,Odd,228,30,850,473400,0,15.6,12.6
1997,Odd,228,30,857,31800,0,10.2,12.6
1997,Odd,228,30,861,181200,0,15.6,12.6
1997,Odd,229,10,242,4375,0,16,12.6
1997,Odd,229,10,244,160,0,16,12.6
1998,Even,221,10,2,119100,29397,21.5,12.6
1998,Even,221,10,11,157405,2400,14.7,12.6
1998,Even,221,20,20,11440,0,13.7,12.6
1998,Even,221,20,23,61237.5,13985,21.5,12.6
1998,Even,221,20,35,139675,10965,21.5,12.6
1998,Even,221,20,36,1124100,217290,21.5,12.6
1998,Even,221,30,46,72430,12130,21.5,12.6
1998,Even,221,30,48,444500,195700,21.5,12.6
1998,Even,221,30,51,239800,133225,21.5,12.6
1998,Even,221,30,52,157800,32025,21.5,12.6
1998,Even,221,30,56,62635,2655,21.5,12.6
1998,Even,221,40,76,72750,2880,21.5,12.6
1998,Even,221,40,80,172750,7670,21.5,12.6
1998,Even,221,40,85,60975,4275,21.5,12.6
1998,Even,221,40,86,60570,20950,21.5,12.6
1998,Even,221,40,87,185425,64725,21.5,12.6
1998,Even,221,40,88,42267.5,0,14.7,12.6
1998,Even,221,40,89,282825,39275,21.5,12.6
1998,Even,221,40,92,14350,0,9.6,12.6
1998,Even,221,40,99,146900,30935,14.2,12.6
1998,Even,221,50,115,104410,11730,14.7,12.6
1998,Even,221,50,116,413300,56200,14.7,12.6
1998,Even,221,50,117,148800,63625,21.5,12.6
1998,Even,221,50,123,30120,0,21.5,12.6
1998,Even,221,50,127,149462.5,20970,21.5,12.6
1998,Even,221,50,129,49520,13700,21.5,12.6
1998,Even,221,50,152,110570,24290,14.7,12.6
1998,Even,221,50,153,180150,90025,21.5,12.6
1998,Even,222,10,214,159650,32535,21.5,12.6
1998,Even,222,10,216,133067.5,16180,21.5,12.6
1998,Even,222,10,217,103070,4130,11.9,12.6
1998,Even,222,10,218,3617.5,0,21.5,12.6
1998,Even,222,20,224,9475,0,21.5,12.6
1998,Even,222,20,229,38055,0,21.5,12.6
1998,Even,222,20,233,15685,0,14.7,12.6
1998,Even,222,20,234,741250,158530,21.5,12.6
1998,Even,222,20,257,2287.5,457.3,21.5,12.6
1998,Even,222,20,258,543990,74150,21.5,12.6
1998,Even,222,20,263,5255,0,14.7,12.6
1998,Even,222,20,264,350650,56795,21.5,12.6
1998,Even,222,30,273,45160,1580,14.2,12.6
1998,Even,222,30,276,97450,0,13.7,12.6
1998,Even,222,30,277,960,0,13.7,12.6
1998,Even,222,30,279,33860,9250,9.6,12.6
1998,Even,222,30,282,181500,6300,21.5,12.6
1998,Even,222,30,289,9575,445,14.7,12.6
1998,Even,222,20,12565,21650,3225,21.5,12.6
1998,Even,223,30,300,735,0,14.7,12.6
1998,Even,223,20,303,16125,0,11.9,12.6
1998,Even,223,30,322,496650,89550,21.5,12.6
1998,Even,223,10,421,57400,34327,21.5,12.6
1998,Even,223,10,424,22760,3700,21.5,12.6
1998,Even,223,10,425,22925,4250,21.5,12.6
1998,Even,223,10,430,66765,9780,13.7,12.6
1998,Even,223,10,432,177600,25700,21.5,12.6
1998,Even,224,10,450,22755,2975,13.7,12.6
1998,Even,224,10,451,13080,1595,13.7,12.6
1998,Even,224,10,454,62150,17671.5,21.5,12.6
1998,Even,224,10,455,20277.5,2330,13.7,12.6
1998,Even,224,10,458,160962.5,15900,21.5,12.6
1998,Even,224,10,461,36125,1300,14.2,12.6
1998,Even,224,10,469,13400,630,13.7,12.6
1998,Even,224,30,476,321100,0,21.5,12.6
1998,Even,224,30,479,10900,0,9,12.6
1998,Even,224,40,480,65030,4375,9,12.6
1998,Even,224,40,484,26600,2640,9.6,12.6
1998,Even,224,40,485,90859.85,6900,13.7,12.6
1998,Even,224,40,495,3230,13640,13.7,12.6
1998,Even,224,40,498,13320,0,13.7,12.6
1998,Even,225,20,504,0,0,13.7,12.6
1998,Even,225,30,506,3900,0,9.6,12.6
1998,Even,225,30,507,2870,0,14.2,12.6
1998,Even,225,30,508,6730,0,9.6,12.6
1998,Even,225,30,510,6480,0,9.6,12.6
